batchtime,activetime,imsi,c360_subscription_identifier,msisdn,mcc,mnc,visitcc,visitndc,execution_id,partition_date
12-11-2020 03:00,11-11-2020 17:56,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,12-11-2020
12-11-2020 03:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,12-11-2020
12-11-2020 04:00,11-11-2020 17:56,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,12-11-2020
12-11-2020 04:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,12-11-2020
12-11-2020 12:00,11-11-2020 17:56,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,12-11-2020
12-11-2020 12:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,12-11-2020
12-11-2020 16:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,12-11-2020
05-11-2020 09:00,05-11-2020 07:00,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 10:00,05-11-2020 07:00,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 14:00,05-11-2020 12:24,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 01:00,05-11-2020 00:32,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
05-11-2020 04:00,05-11-2020 00:32,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,05-11-2020
17-11-2020 12:00,17-11-2020 12:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,17-11-2020
17-11-2020 12:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,17-11-2020
17-11-2020 13:00,17-11-2020 12:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,17-11-2020
17-11-2020 13:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,17-11-2020
17-11-2020 07:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,17-11-2020
17-11-2020 08:00,17-11-2020 08:21,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,17-11-2020
17-11-2020 08:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,17-11-2020
17-11-2020 09:00,17-11-2020 08:21,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,17-11-2020
17-11-2020 09:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,17-11-2020
17-11-2020 07:00,17-11-2020 05:21,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,17-11-2020
18-11-2020 08:00,17-11-2020 12:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,18-11-2020
17-11-2020 23:00,17-11-2020 12:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,18-11-2020
18-11-2020 00:00,17-11-2020 12:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,18-11-2020
18-11-2020 11:00,18-11-2020 11:27,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,18-11-2020
04-11-2020 09:00,04-11-2020 09:04,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,04-11-2020
04-11-2020 02:00,03-11-2020 18:20,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,04-11-2020
04-11-2020 03:00,03-11-2020 18:20,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,04-11-2020
04-11-2020 07:00,03-11-2020 18:20,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,04-11-2020
04-11-2020 08:00,03-11-2020 18:20,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,04-11-2020
03-11-2020 23:00,03-11-2020 18:20,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,04-11-2020
04-11-2020 05:00,03-11-2020 18:20,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,04-11-2020
18-11-2020 22:00,18-11-2020 11:27,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,19-11-2020
18-11-2020 23:00,18-11-2020 11:27,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,19-11-2020
19-11-2020 13:00,19-11-2020 11:23,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,19-11-2020
19-11-2020 07:00,19-11-2020 07:44,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,19-11-2020
19-11-2020 12:00,19-11-2020 11:23,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,65,9334,null,19-11-2020
03-11-2020 09:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 02:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 01:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 06:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 04:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 05:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 00:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 15:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 16:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 12:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 13:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 07:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
03-11-2020 14:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,03-11-2020
22-11-2020 01:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 13:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 03:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 10:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
03-11-2020 23:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 00:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 06:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 10:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 14:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 03:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 04:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 12:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 13:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 16:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 11:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 15:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
04-11-2020 01:00,02-11-2020 21:26,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,04-11-2020
20-11-2020 05:00,20-11-2020 05:59,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,20-11-2020
20-11-2020 11:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,20-11-2020
20-11-2020 08:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,20-11-2020
20-11-2020 06:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,20-11-2020
20-11-2020 12:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,20-11-2020
19-11-2020 22:00,19-11-2020 22:07,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,20-11-2020
20-11-2020 10:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,20-11-2020
22-11-2020 11:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 06:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 12:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 00:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 04:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 05:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 14:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 15:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 07:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 08:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 09:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 16:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
21-11-2020 23:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
22-11-2020 02:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,22-11-2020
23-11-2020 04:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,23-11-2020
23-11-2020 01:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,23-11-2020
23-11-2020 05:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,23-11-2020
11-11-2020 01:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 01:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 15:00,11-11-2020 09:17,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 15:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 14:00,11-11-2020 09:17,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 14:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 03:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 04:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 04:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 16:00,11-11-2020 09:17,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 16:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 10:00,11-11-2020 09:17,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 10:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 05:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 05:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 00:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 00:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 09:00,11-11-2020 09:17,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 09:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 07:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 07:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 08:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 08:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 02:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 02:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
11-11-2020 03:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 06:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
11-11-2020 06:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
10-11-2020 05:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 05:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 12:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 12:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
10-11-2020 01:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,10-11-2020
10-11-2020 01:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,10-11-2020
22-11-2020 01:00,22-11-2020 00:50,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,NULL,NULL,null,22-11-2020
22-11-2020 13:00,22-11-2020 13:48,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1770,null,22-11-2020
22-11-2020 03:00,22-11-2020 03:54,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,NULL,NULL,null,22-11-2020
22-11-2020 09:00,22-11-2020 04:54,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,NULL,NULL,null,22-11-2020
10-11-2020 23:00,09-11-2020 19:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,11-11-2020
10-11-2020 23:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,11-11-2020
